19090108T,0.49,0.49,0.49,0.49,0.0
19100103T,0.28,0.28,0.28,0.28,0.0
19100110T,0.27,0.27,0.27,0.27,0.0
19110105T,0.25,0.25,0.25,0.25,0.0
19090205T,0.25,0.25,0.25,0.25,0.0
19090212T,0.33,0.33,0.33,0.33,0.0
19100207T,0.22,0.22,0.22,0.22,0.0
19110202T,0.24,0.24,0.24,0.24,0.0
19090305T,0.19,0.19,0.19,0.19,0.0
19090312T,0.28,0.28,0.28,0.28,0.0
19100307T,0.45,0.45,0.45,0.45,0.0
19110302T,0.39,0.39,0.39,0.39,0.0
19090402T,0.43,0.43,0.43,0.43,0.0
19090409T,0.36,0.36,0.36,0.36,0.0
19100404T,0.44,0.44,0.44,0.44,0.0
19100411T,0.32,0.32,0.32,0.32,0.0
19110406T,0.36,0.36,0.36,0.36,0.0
19090507T,0.44,0.44,0.44,0.44,0.0
19100502T,0.44,0.44,0.44,0.44,0.0
19100509T,0.34,0.34,0.34,0.34,0.0
19110504T,0.4,0.4,0.4,0.4,0.0
19090604T,0.48,0.48,0.48,0.48,0.0
19090611T,0.39,0.39,0.39,0.39,0.0
19100606T,0.33,0.33,0.33,0.33,0.0
19110601T,0.28,0.28,0.28,0.28,0.0
19090702T,0.38,0.38,0.38,0.38,0.0
19090709T,0.28,0.28,0.28,0.28,0.0
19100704T,0.29,0.29,0.29,0.29,0.0
19100711T,0.38,0.38,0.38,0.38,0.0
19110706T,0.48,0.48,0.48,0.48,0.0
19090806T,0.5,0.5,0.5,0.5,0.0
19100801T,0.51,0.51,0.51,0.51,0.0
19100808T,0.34,0.34,0.34,0.34,0.0
19110803T,0.34,0.34,0.34,0.34,0.0
19090903T,0.38,0.38,0.38,0.38,0.0
19090910T,0.37,0.37,0.37,0.37,0.0
19100905T,0.42,0.42,0.42,0.42,0.0
19100912T,0.39,0.39,0.39,0.39,0.0
19091001T,0.44,0.44,0.44,0.44,0.0
19091008T,0.35,0.35,0.35,0.35,0.0
19101003T,0.47,0.47,0.47,0.47,0.0
19101010T,0.4,0.4,0.4,0.4,0.0
19111005T,0.34,0.34,0.34,0.34,0.0
19091105T,0.22,0.22,0.22,0.22,0.0
19091112T,0.39,0.39,0.39,0.39,0.0
19101107T,0.43,0.43,0.43,0.43,0.0
19111102T,0.42,0.42,0.42,0.42,0.0
19091203T,0.42,0.42,0.42,0.42,0.0
19091210T,0.43,0.43,0.43,0.43,0.0
19101205T,0.42,0.42,0.42,0.42,0.0
19101212T,0.38,0.38,0.38,0.38,0.0
19111207T,0.49,0.49,0.49,0.49,0.0
19100107T,0.41,0.41,0.41,0.41,0.0
19110102T,0.47,0.47,0.47,0.47,0.0
19110109T,0.4,0.4,0.4,0.4,0.0
19120104T,0.35,0.35,0.35,0.35,0.0
19100204T,0.29,0.29,0.29,0.29,0.0
19100211T,0.37,0.37,0.37,0.37,0.0
19110206T,0.36,0.36,0.36,0.36,0.0
19120201T,0.35,0.35,0.35,0.35,0.0
19100304T,0.36,0.36,0.36,0.36,0.0
19100311T,0.45,0.45,0.45,0.45,0.0
19110306T,0.35,0.35,0.35,0.35,0.0
19120301T,0.32,0.32,0.32,0.32,0.0
19100401T,0.41,0.41,0.41,0.41,0.0
19100408T,0.43,0.43,0.43,0.43,0.0
19110403T,0.48,0.48,0.48,0.48,0.0
19110410T,0.38,0.38,0.38,0.38,0.0
19120405T,0.41,0.41,0.41,0.41,0.0
19100506T,0.39,0.39,0.39,0.39,0.0
19110501T,0.37,0.37,0.37,0.37,0.0
19110508T,0.41,0.41,0.41,0.41,0.0
19120503T,0.3,0.3,0.3,0.3,0.0
19100603T,0.37,0.37,0.37,0.37,0.0
19100610T,0.34,0.34,0.34,0.34,0.0
19110605T,0.42,0.42,0.42,0.42,0.0
19110612T,0.34,0.34,0.34,0.34,0.0
19100701T,0.25,0.25,0.25,0.25,0.0
19100708T,0.21,0.21,0.21,0.21,0.0
19110703T,0.39,0.39,0.39,0.39,0.0
19110710T,0.32,0.32,0.32,0.32,0.0
19120705T,0.4,0.4,0.4,0.4,0.0
19100805T,0.3,0.3,0.3,0.3,0.0
19100812T,0.4,0.4,0.4,0.4,0.0
19110807T,0.3,0.3,0.3,0.3,0.0
19120802T,0.21,0.21,0.21,0.21,0.0
19100902T,0.31,0.31,0.31,0.31,0.0
19100909T,0.44,0.44,0.44,0.44,0.0
19110904T,0.51,0.51,0.51,0.51,0.0
19110911T,0.45,0.45,0.45,0.45,0.0
19120906T,0.43,0.43,0.43,0.43,0.0
19101007T,0.49,0.49,0.49,0.49,0.0
19111002T,0.47,0.47,0.47,0.47,0.0
19111009T,0.5,0.5,0.5,0.5,0.0
19121004T,0.51,0.51,0.51,0.51,0.0
19101104T,0.48,0.48,0.48,0.48,0.0
19101111T,0.58,0.58,0.58,0.58,0.0
19111106T,0.4,0.4,0.4,0.4,0.0
19121101T,0.47,0.47,0.47,0.47,0.0
19101202T,0.5,0.5,0.5,0.5,0.0
19101209T,0.53,0.53,0.53,0.53,0.0
19111204T,0.5,0.5,0.5,0.5,0.0
19111211T,0.63,0.63,0.63,0.63,0.0
19121206T,0.52,0.52,0.52,0.52,0.0
19110106T,0.56,0.56,0.56,0.56,0.0
19120101T,0.52,0.52,0.52,0.52,0.0
19120108T,0.51,0.51,0.51,0.51,0.0
19130103T,0.42,0.42,0.42,0.42,0.0
19110203T,0.52,0.52,0.52,0.52,0.0
19110210T,0.49,0.49,0.49,0.49,0.0
19120205T,0.47,0.47,0.47,0.47,0.0
19120212T,0.37,0.37,0.37,0.37,0.0
19110303T,0.37,0.37,0.37,0.37,0.0
19110310T,0.36,0.36,0.36,0.36,0.0
19120305T,0.28,0.28,0.28,0.28,0.0
19120312T,0.38,0.38,0.38,0.38,0.0
19130307T,0.42,0.42,0.42,0.42,0.0
19110407T,0.44,0.44,0.44,0.44,0.0
19120402T,0.42,0.42,0.42,0.42,0.0
19120409T,0.32,0.32,0.32,0.32,0.0
19130404T,0.38,0.38,0.38,0.38,0.0
19110505T,0.35,0.35,0.35,0.35,0.0
19110512T,0.31,0.31,0.31,0.31,0.0
19120507T,0.27,0.27,0.27,0.27,0.0
19130502T,0.26,0.26,0.26,0.26,0.0
19110602T,0.3,0.3,0.3,0.3,0.0
19110609T,0.24,0.24,0.24,0.24,0.0
19120604T,0.29,0.29,0.29,0.29,0.0
19120611T,0.37,0.37,0.37,0.37,0.0
19130606T,0.38,0.38,0.38,0.38,0.0
19110707T,0.42,0.42,0.42,0.42,0.0
19120702T,0.39,0.39,0.39,0.39,0.0
19120709T,0.4,0.4,0.4,0.4,0.0
19130704T,0.38,0.38,0.38,0.38,0.0
19110804T,0.27,0.27,0.27,0.27,0.0
19110811T,0.33,0.33,0.33,0.33,0.0
19120806T,0.36,0.36,0.36,0.36,0.0
19130801T,0.36,0.36,0.36,0.36,0.0
19110901T,0.39,0.39,0.39,0.39,0.0
19110908T,0.3,0.3,0.3,0.3,0.0
19120903T,0.31,0.31,0.31,0.31,0.0
19120910T,0.25,0.25,0.25,0.25,0.0
19130905T,0.33,0.33,0.33,0.33,0.0
19111006T,0.35,0.35,0.35,0.35,0.0
19121001T,0.4,0.4,0.4,0.4,0.0
19121008T,0.36,0.36,0.36,0.36,0.0
19131003T,0.43,0.43,0.43,0.43,0.0
19111103T,0.4,0.4,0.4,0.4,0.0
19111110T,0.45,0.45,0.45,0.45,0.0
19121105T,0.42,0.42,0.42,0.42,0.0
19121112T,0.33,0.33,0.33,0.33,0.0
19111201T,0.33,0.33,0.33,0.33,0.0
19111208T,0.39,0.39,0.39,0.39,0.0
19121203T,0.4,0.4,0.4,0.4,0.0
19121210T,0.34,0.34,0.34,0.34,0.0
19131205T,0.41,0.41,0.41,0.41,0.0
19120105T,0.49,0.49,0.49,0.49,0.0
19120112T,0.49,0.49,0.49,0.49,0.0
19130107T,0.47,0.47,0.47,0.47,0.0
19140102T,0.48,0.48,0.48,0.48,0.0
19120202T,0.44,0.44,0.44,0.44,0.0
19120209T,0.52,0.52,0.52,0.52,0.0
19130204T,0.43,0.43,0.43,0.43,0.0
19130211T,0.44,0.44,0.44,0.44,0.0
19120301T,0.45,0.45,0.45,0.45,0.0
19120308T,0.42,0.42,0.42,0.42,0.0
19130303T,0.46,0.46,0.46,0.46,0.0
19130310T,0.42,0.42,0.42,0.42,0.0
19140305T,0.42,0.42,0.42,0.42,0.0
19120405T,0.38,0.38,0.38,0.38,0.0
19120412T,0.28,0.28,0.28,0.28,0.0
19130407T,0.31,0.31,0.31,0.31,0.0
19140402T,0.28,0.28,0.28,0.28,0.0
19120503T,0.35,0.35,0.35,0.35,0.0
19120510T,0.25,0.25,0.25,0.25,0.0
19130505T,0.24,0.24,0.24,0.24,0.0
19130512T,0.3,0.3,0.3,0.3,0.0
19140507T,0.28,0.28,0.28,0.28,0.0
19120607T,0.27,0.27,0.27,0.27,0.0
19130602T,0.34,0.34,0.34,0.34,0.0
19130609T,0.33,0.33,0.33,0.33,0.0
19140604T,0.29,0.29,0.29,0.29,0.0
19120705T,0.33,0.33,0.33,0.33,0.0
19120712T,0.3,0.3,0.3,0.3,0.0
19130707T,0.22,0.22,0.22,0.22,0.0
19140702T,0.28,0.28,0.28,0.28,0.0
19120802T,0.3,0.3,0.3,0.3,0.0
19120809T,0.36,0.36,0.36,0.36,0.0
19130804T,0.37,0.37,0.37,0.37,0.0
19130811T,0.42,0.42,0.42,0.42,0.0
19140806T,0.35,0.35,0.35,0.35,0.0
19120906T,0.33,0.33,0.33,0.33,0.0
19130901T,0.36,0.36,0.36,0.36,0.0
19130908T,0.38,0.38,0.38,0.38,0.0
19140903T,0.36,0.36,0.36,0.36,0.0
19121004T,0.34,0.34,0.34,0.34,0.0
19121011T,0.31,0.31,0.31,0.31,0.0
19131006T,0.29,0.29,0.29,0.29,0.0
19141001T,0.29,0.29,0.29,0.29,0.0
19121101T,0.36,0.36,0.36,0.36,0.0
19121108T,0.39,0.39,0.39,0.39,0.0
19131103T,0.29,0.29,0.29,0.29,0.0
19131110T,0.36,0.36,0.36,0.36,0.0
19141104T,0.41,0.41,0.41,0.41,0.0
19121206T,0.42,0.42,0.42,0.42,0.0
19131201T,0.43,0.43,0.43,0.43,0.0
19131208T,0.46,0.46,0.46,0.46,0.0
19141203T,0.44,0.44,0.44,0.44,0.0
19130103T,0.39,0.39,0.39,0.39,0.0
19130110T,0.46,0.46,0.46,0.46,0.0
19140105T,0.44,0.44,0.44,0.44,0.0
19140112T,0.52,0.52,0.52,0.52,0.0
19150107T,0.48,0.48,0.48,0.48,0.0
19130207T,0.43,0.43,0.43,0.43,0.0
19140202T,0.42,0.42,0.42,0.42,0.0
19140209T,0.42,0.42,0.42,0.42,0.0
19150204T,0.28,0.28,0.28,0.28,0.0
19130307T,0.31,0.31,0.31,0.31,0.0
19140302T,0.45,0.45,0.45,0.45,0.0
19140309T,0.39,0.39,0.39,0.39,0.0
19150304T,0.38,0.38,0.38,0.38,0.0
19130404T,0.35,0.35,0.35,0.35,0.0
19130411T,0.19,0.19,0.19,0.19,0.0
19140406T,0.27,0.27,0.27,0.27,0.0
19150401T,0.28,0.28,0.28,0.28,0.0
19130502T,0.31,0.31,0.31,0.31,0.0
19130509T,0.41,0.41,0.41,0.41,0.0
19140504T,0.38,0.38,0.38,0.38,0.0
19140511T,0.49,0.49,0.49,0.49,0.0
19150506T,0.36,0.36,0.36,0.36,0.0
19130606T,0.29,0.29,0.29,0.29,0.0
19140601T,0.33,0.33,0.33,0.33,0.0
19140608T,0.37,0.37,0.37,0.37,0.0
19150603T,0.3,0.3,0.3,0.3,0.0
19130704T,0.42,0.42,0.42,0.42,0.0
19130711T,0.49,0.49,0.49,0.49,0.0
19140706T,0.48,0.48,0.48,0.48,0.0
19150701T,0.45,0.45,0.45,0.45,0.0
19130801T,0.36,0.36,0.36,0.36,0.0
19130808T,0.4,0.4,0.4,0.4,0.0
19140803T,0.35,0.35,0.35,0.35,0.0
19140810T,0.29,0.29,0.29,0.29,0.0
19150805T,0.34,0.34,0.34,0.34,0.0
19130905T,0.36,0.36,0.36,0.36,0.0
19130912T,0.46,0.46,0.46,0.46,0.0
19140907T,0.45,0.45,0.45,0.45,0.0
19150902T,0.36,0.36,0.36,0.36,0.0
19131003T,0.38,0.38,0.38,0.38,0.0
19131010T,0.41,0.41,0.41,0.41,0.0
19141005T,0.46,0.46,0.46,0.46,0.0
19141012T,0.49,0.49,0.49,0.49,0.0
19151007T,0.45,0.45,0.45,0.45,0.0
19131107T,0.45,0.45,0.45,0.45,0.0
19141102T,0.39,0.39,0.39,0.39,0.0
19141109T,0.34,0.34,0.34,0.34,0.0
19151104T,0.47,0.47,0.47,0.47,0.0
19131205T,0.43,0.43,0.43,0.43,0.0
19131212T,0.41,0.41,0.41,0.41,0.0
19141207T,0.47,0.47,0.47,0.47,0.0
19151202T,0.55,0.55,0.55,0.55,0.0
19140102T,0.43,0.43,0.43,0.43,0.0
19140109T,0.44,0.44,0.44,0.44,0.0
19150104T,0.39,0.39,0.39,0.39,0.0
19150111T,0.38,0.38,0.38,0.38,0.0
19160106T,0.32,0.32,0.32,0.32,0.0
19140206T,0.28,0.28,0.28,0.28,0.0
19150201T,0.4,0.4,0.4,0.4,0.0
19150208T,0.42,0.42,0.42,0.42,0.0
19160203T,0.4,0.4,0.4,0.4,0.0
19140306T,0.41,0.41,0.41,0.41,0.0
19150301T,0.41,0.41,0.41,0.41,0.0
19150308T,0.37,0.37,0.37,0.37,0.0
19160303T,0.31,0.31,0.31,0.31,0.0
19140403T,0.35,0.35,0.35,0.35,0.0
19140410T,0.28,0.28,0.28,0.28,0.0
19150405T,0.27,0.27,0.27,0.27,0.0
19150412T,0.35,0.35,0.35,0.35,0.0
19140501T,0.3,0.3,0.3,0.3,0.0
19140508T,0.28,0.28,0.28,0.28,0.0
19150503T,0.33,0.33,0.33,0.33,0.0
19150510T,0.3,0.3,0.3,0.3,0.0
19160505T,0.36,0.36,0.36,0.36,0.0
19140605T,0.4,0.4,0.4,0.4,0.0
19140612T,0.45,0.45,0.45,0.45,0.0
19150607T,0.35,0.35,0.35,0.35,0.0
19160602T,0.37,0.37,0.37,0.37,0.0
19140703T,0.39,0.39,0.39,0.39,0.0
19140710T,0.38,0.38,0.38,0.38,0.0
19150705T,0.32,0.32,0.32,0.32,0.0
19150712T,0.3,0.3,0.3,0.3,0.0
19160707T,0.31,0.31,0.31,0.31,0.0
19140807T,0.31,0.31,0.31,0.31,0.0
19150802T,0.4,0.4,0.4,0.4,0.0
19150809T,0.46,0.46,0.46,0.46,0.0
19160804T,0.52,0.52,0.52,0.52,0.0
19140904T,0.45,0.45,0.45,0.45,0.0
19140911T,0.4,0.4,0.4,0.4,0.0
19150906T,0.42,0.42,0.42,0.42,0.0
19160901T,0.42,0.42,0.42,0.42,0.0
19141002T,0.35,0.35,0.35,0.35,0.0
19141009T,0.4,0.4,0.4,0.4,0.0
19151004T,0.43,0.43,0.43,0.43,0.0
19151011T,0.5,0.5,0.5,0.5,0.0
19161006T,0.49,0.49,0.49,0.49,0.0
19141106T,0.53,0.53,0.53,0.53,0.0
19151101T,0.58,0.58,0.58,0.58,0.0
19151108T,0.49,0.49,0.49,0.49,0.0
19161103T,0.52,0.52,0.52,0.52,0.0
19141204T,0.43,0.43,0.43,0.43,0.0
19141211T,0.45,0.45,0.45,0.45,0.0
19151206T,0.39,0.39,0.39,0.39,0.0
19161201T,0.51,0.51,0.51,0.51,0.0
19150101T,0.52,0.52,0.52,0.52,0.0
19150108T,0.41,0.41,0.41,0.41,0.0
19160103T,0.46,0.46,0.46,0.46,0.0
19160110T,0.37,0.37,0.37,0.37,0.0
19170105T,0.44,0.44,0.44,0.44,0.0
19150205T,0.35,0.35,0.35,0.35,0.0
19150212T,0.4,0.4,0.4,0.4,0.0
19160207T,0.47,0.47,0.47,0.47,0.0
19170202T,0.45,0.45,0.45,0.45,0.0
19150305T,0.4,0.4,0.4,0.4,0.0
19150312T,0.32,0.32,0.32,0.32,0.0
19160307T,0.27,0.27,0.27,0.27,0.0
19170302T,0.38,0.38,0.38,0.38,0.0
19150402T,0.35,0.35,0.35,0.35,0.0
19150409T,0.29,0.29,0.29,0.29,0.0
19160404T,0.32,0.32,0.32,0.32,0.0
19160411T,0.31,0.31,0.31,0.31,0.0
19170406T,0.31,0.31,0.31,0.31,0.0
19150507T,0.27,0.27,0.27,0.27,0.0
19160502T,0.27,0.27,0.27,0.27,0.0
19160509T,0.25,0.25,0.25,0.25,0.0
19170504T,0.27,0.27,0.27,0.27,0.0
19150604T,0.27,0.27,0.27,0.27,0.0
19150611T,0.2,0.2,0.2,0.2,0.0
19160606T,0.25,0.25,0.25,0.25,0.0
19170601T,0.36,0.36,0.36,0.36,0.0
19150702T,0.23,0.23,0.23,0.23,0.0
19150709T,0.28,0.28,0.28,0.28,0.0
19160704T,0.31,0.31,0.31,0.31,0.0
19160711T,0.33,0.33,0.33,0.33,0.0
19170706T,0.21,0.21,0.21,0.21,0.0
19150806T,0.24,0.24,0.24,0.24,0.0
19160801T,0.3,0.3,0.3,0.3,0.0
19160808T,0.27,0.27,0.27,0.27,0.0
19170803T,0.33,0.33,0.33,0.33,0.0
19150903T,0.32,0.32,0.32,0.32,0.0
19150910T,0.35,0.35,0.35,0.35,0.0
19160905T,0.33,0.33,0.33,0.33,0.0
19160912T,0.32,0.32,0.32,0.32,0.0
19151001T,0.28,0.28,0.28,0.28,0.0
19151008T,0.38,0.38,0.38,0.38,0.0
19161003T,0.34,0.34,0.34,0.34,0.0
19161010T,0.35,0.35,0.35,0.35,0.0
19171005T,0.4,0.4,0.4,0.4,0.0
19151105T,0.39,0.39,0.39,0.39,0.0
19151112T,0.34,0.34,0.34,0.34,0.0
19161107T,0.31,0.31,0.31,0.31,0.0
19171102T,0.32,0.32,0.32,0.32,0.0
19151203T,0.29,0.29,0.29,0.29,0.0
19151210T,0.29,0.29,0.29,0.29,0.0
19161205T,0.24,0.24,0.24,0.24,0.0
19161212T,0.26,0.26,0.26,0.26,0.0
19171207T,0.25,0.25,0.25,0.25,0.0
19160107T,0.22,0.22,0.22,0.22,0.0
19170102T,0.18,0.18,0.18,0.18,0.0
19170109T,0.22,0.22,0.22,0.22,0.0
19180104T,0.3,0.3,0.3,0.3,0.0
19160204T,0.28,0.28,0.28,0.28,0.0
19160211T,0.19,0.19,0.19,0.19,0.0
19170206T,0.28,0.28,0.28,0.28,0.0
19180201T,0.31,0.31,0.31,0.31,0.0
19160303T,0.32,0.32,0.32,0.32,0.0
19160310T,0.37,0.37,0.37,0.37,0.0
19170305T,0.3,0.3,0.3,0.3,0.0
19170312T,0.34,0.34,0.34,0.34,0.0
19180307T,0.27,0.27,0.27,0.27,0.0
19160407T,0.32,0.32,0.32,0.32,0.0
19170402T,0.28,0.28,0.28,0.28,0.0
19170409T,0.33,0.33,0.33,0.33,0.0
19180404T,0.27,0.27,0.27,0.27,0.0
19160505T,0.22,0.22,0.22,0.22,0.0
19160512T,0.2,0.2,0.2,0.2,0.0
19170507T,0.19,0.19,0.19,0.19,0.0
19180502T,0.18,0.18,0.18,0.18,0.0
19160602T,0.3,0.3,0.3,0.3,0.0
19160609T,0.28,0.28,0.28,0.28,0.0
19170604T,0.25,0.25,0.25,0.25,0.0
19170611T,0.22,0.22,0.22,0.22,0.0
19180606T,0.29,0.29,0.29,0.29,0.0
19160707T,0.31,0.31,0.31,0.31,0.0
19170702T,0.37,0.37,0.37,0.37,0.0
19170709T,0.35,0.35,0.35,0.35,0.0
19180704T,0.31,0.31,0.31,0.31,0.0
19160804T,0.3,0.3,0.3,0.3,0.0
19160811T,0.31,0.31,0.31,0.31,0.0
19170806T,0.36,0.36,0.36,0.36,0.0
19180801T,0.29,0.29,0.29,0.29,0.0
19160901T,0.29,0.29,0.29,0.29,0.0
19160908T,0.3,0.3,0.3,0.3,0.0
19170903T,0.28,0.28,0.28,0.28,0.0
19170910T,0.25,0.25,0.25,0.25,0.0
19180905T,0.24,0.24,0.24,0.24,0.0
19161006T,0.29,0.29,0.29,0.29,0.0
19171001T,0.25,0.25,0.25,0.25,0.0
19171008T,0.24,0.24,0.24,0.24,0.0
19181003T,0.25,0.25,0.25,0.25,0.0
19161103T,0.24,0.24,0.24,0.24,0.0
19161110T,0.39,0.39,0.39,0.39,0.0
19171105T,0.47,0.47,0.47,0.47,0.0
19171112T,0.5,0.5,0.5,0.5,0.0
19161201T,0.44,0.44,0.44,0.44,0.0
19161208T,0.43,0.43,0.43,0.43,0.0
19171203T,0.45,0.45,0.45,0.45,0.0
19171210T,0.45,0.45,0.45,0.45,0.0
19181205T,0.46,0.46,0.46,0.46,0.0
19170105T,0.46,0.46,0.46,0.46,0.0
19170112T,0.44,0.44,0.44,0.44,0.0
19180107T,0.37,0.37,0.37,0.37,0.0
19190102T,0.32,0.32,0.32,0.32,0.0
19170202T,0.33,0.33,0.33,0.33,0.0
19170209T,0.36,0.36,0.36,0.36,0.0
19180204T,0.33,0.33,0.33,0.33,0.0
19180211T,0.38,0.38,0.38,0.38,0.0
19170302T,0.38,0.38,0.38,0.38,0.0
19170309T,0.3,0.3,0.3,0.3,0.0
19180304T,0.31,0.31,0.31,0.31,0.0
19180311T,0.35,0.35,0.35,0.35,0.0
19190306T,0.3,0.3,0.3,0.3,0.0
19170406T,0.28,0.28,0.28,0.28,0.0
19180401T,0.29,0.29,0.29,0.29,0.0
19180408T,0.26,0.26,0.26,0.26,0.0
19190403T,0.38,0.38,0.38,0.38,0.0
19170504T,0.38,0.38,0.38,0.38,0.0
19170511T,0.33,0.33,0.33,0.33,0.0
19180506T,0.24,0.24,0.24,0.24,0.0
19190501T,0.33,0.33,0.33,0.33,0.0
19170601T,0.27,0.27,0.27,0.27,0.0
19170608T,0.35,0.35,0.35,0.35,0.0
19180603T,0.32,0.32,0.32,0.32,0.0
19180610T,0.33,0.33,0.33,0.33,0.0
19190605T,0.3,0.3,0.3,0.3,0.0
19170706T,0.3,0.3,0.3,0.3,0.0
19180701T,0.28,0.28,0.28,0.28,0.0
19180708T,0.35,0.35,0.35,0.35,0.0
19190703T,0.34,0.34,0.34,0.34,0.0
19170803T,0.36,0.36,0.36,0.36,0.0
19170810T,0.34,0.34,0.34,0.34,0.0
19180805T,0.34,0.34,0.34,0.34,0.0
19180812T,0.28,0.28,0.28,0.28,0.0
19190807T,0.25,0.25,0.25,0.25,0.0
19170907T,0.29,0.29,0.29,0.29,0.0
19180902T,0.41,0.41,0.41,0.41,0.0
19180909T,0.4,0.4,0.4,0.4,0.0
19190904T,0.33,0.33,0.33,0.33,0.0
19171005T,0.36,0.36,0.36,0.36,0.0
19171012T,0.4,0.4,0.4,0.4,0.0
19181007T,0.38,0.38,0.38,0.38,0.0
19191002T,0.4,0.4,0.4,0.4,0.0
19171102T,0.45,0.45,0.45,0.45,0.0
19171109T,0.45,0.45,0.45,0.45,0.0
19181104T,0.29,0.29,0.29,0.29,0.0
19181111T,0.35,0.35,0.35,0.35,0.0
19191106T,0.36,0.36,0.36,0.36,0.0
19171207T,0.37,0.37,0.37,0.37,0.0
19181202T,0.45,0.45,0.45,0.45,0.0
19181209T,0.51,0.51,0.51,0.51,0.0
19191204T,0.53,0.53,0.53,0.53,0.0
19180104T,0.6,0.6,0.6,0.6,0.0
19180111T,0.49,0.49,0.49,0.49,0.0
19190106T,0.54,0.54,0.54,0.54,0.0
19200101T,0.45,0.45,0.45,0.45,0.0
19180201T,0.45,0.45,0.45,0.45,0.0
19180208T,0.37,0.37,0.37,0.37,0.0
19190203T,0.49,0.49,0.49,0.49,0.0
19190210T,0.45,0.45,0.45,0.45,0.0
19180301T,0.37,0.37,0.37,0.37,0.0
19180308T,0.26,0.26,0.26,0.26,0.0
19190303T,0.37,0.37,0.37,0.37,0.0
19190310T,0.33,0.33,0.33,0.33,0.0
19200305T,0.32,0.32,0.32,0.32,0.0
19180405T,0.32,0.32,0.32,0.32,0.0
19180412T,0.26,0.26,0.26,0.26,0.0
19190407T,0.38,0.38,0.38,0.38,0.0
19200402T,0.37,0.37,0.37,0.37,0.0
19180503T,0.28,0.28,0.28,0.28,0.0
19180510T,0.34,0.34,0.34,0.34,0.0
19190505T,0.37,0.37,0.37,0.37,0.0
19190512T,0.39,0.39,0.39,0.39,0.0
19200507T,0.35,0.35,0.35,0.35,0.0
19180607T,0.39,0.39,0.39,0.39,0.0
19190602T,0.45,0.45,0.45,0.45,0.0
19190609T,0.39,0.39,0.39,0.39,0.0
19200604T,0.28,0.28,0.28,0.28,0.0
19180705T,0.28,0.28,0.28,0.28,0.0
19180712T,0.43,0.43,0.43,0.43,0.0
19190707T,0.35,0.35,0.35,0.35,0.0
19200702T,0.32,0.32,0.32,0.32,0.0
19180802T,0.29,0.29,0.29,0.29,0.0
19180809T,0.36,0.36,0.36,0.36,0.0
19190804T,0.36,0.36,0.36,0.36,0.0
19190811T,0.38,0.38,0.38,0.38,0.0
19200806T,0.44,0.44,0.44,0.44,0.0
19180906T,0.42,0.42,0.42,0.42,0.0
19190901T,0.32,0.32,0.32,0.32,0.0
19190908T,0.32,0.32,0.32,0.32,0.0
19200903T,0.36,0.36,0.36,0.36,0.0
19181004T,0.46,0.46,0.46,0.46,0.0
19181011T,0.31,0.31,0.31,0.31,0.0
19191006T,0.34,0.34,0.34,0.34,0.0
19201001T,0.28,0.28,0.28,0.28,0.0
19181101T,0.38,0.38,0.38,0.38,0.0
19181108T,0.41,0.41,0.41,0.41,0.0
19191103T,0.35,0.35,0.35,0.35,0.0
19191110T,0.25,0.25,0.25,0.25,0.0
19201105T,0.34,0.34,0.34,0.34,0.0
19181206T,0.38,0.38,0.38,0.38,0.0
19191201T,0.21,0.21,0.21,0.21,0.0
19191208T,0.25,0.25,0.25,0.25,0.0
19201203T,0.32,0.32,0.32,0.32,0.0
19190103T,0.33,0.33,0.33,0.33,0.0
19190110T,0.38,0.38,0.38,0.38,0.0
19200105T,0.34,0.34,0.34,0.34,0.0
19200112T,0.38,0.38,0.38,0.38,0.0
19210107T,0.32,0.32,0.32,0.32,0.0
19190207T,0.4,0.4,0.4,0.4,0.0
19200202T,0.35,0.35,0.35,0.35,0.0
19200209T,0.39,0.39,0.39,0.39,0.0
19210204T,0.42,0.42,0.42,0.42,0.0
19190307T,0.37,0.37,0.37,0.37,0.0
19200302T,0.32,0.32,0.32,0.32,0.0
19200309T,0.37,0.37,0.37,0.37,0.0
19210304T,0.33,0.33,0.33,0.33,0.0
19190404T,0.35,0.35,0.35,0.35,0.0
19190411T,0.4,0.4,0.4,0.4,0.0
19200406T,0.38,0.38,0.38,0.38,0.0
19210401T,0.34,0.34,0.34,0.34,0.0
19190502T,0.39,0.39,0.39,0.39,0.0
19190509T,0.43,0.43,0.43,0.43,0.0
19200504T,0.3,0.3,0.3,0.3,0.0
19200511T,0.25,0.25,0.25,0.25,0.0
19210506T,0.25,0.25,0.25,0.25,0.0
19190606T,0.23,0.23,0.23,0.23,0.0
19200601T,0.27,0.27,0.27,0.27,0.0
19200608T,0.3,0.3,0.3,0.3,0.0
19210603T,0.3,0.3,0.3,0.3,0.0
19190703T,0.33,0.33,0.33,0.33,0.0
19190711T,0.34,0.34,0.34,0.34,0.0
19200706T,0.36,0.36,0.36,0.36,0.0
19210701T,0.32,0.32,0.32,0.32,0.0
19190801T,0.38,0.38,0.38,0.38,0.0
19190808T,0.22,0.22,0.22,0.22,0.0
19200803T,0.23,0.23,0.23,0.23,0.0
19200810T,0.27,0.27,0.27,0.27,0.0
19210805T,0.26,0.26,0.26,0.26,0.0
19190905T,0.29,0.29,0.29,0.29,0.0
19190912T,0.33,0.33,0.33,0.33,0.0
19200907T,0.35,0.35,0.35,0.35,0.0
19210902T,0.29,0.29,0.29,0.29,0.0
